#{"t_start": 1754390739.1912675, "env_id": "None"}
r,l,t
594.961174,7,1346.057997
937.296526,7,1346.069494
983.757765,7,1346.079612
939.507639,7,1346.088749
1702.337024,7,1346.101611
870.429602,7,1346.11221
1316.093845,7,1346.12401
1047.891032,7,1346.133669
1769.902762,7,1346.142687
1371.261654,7,1346.153224
1327.761387,7,1346.162246
564.955267,7,1346.175659
1361.108928,7,1346.186193
1095.135111,7,1346.197477
1398.350315,7,1346.210795
1742.356328,7,1346.221257
1234.984896,7,1346.230319
1403.040458,7,1346.240204
1361.994118,7,1346.25099
1431.370289,7,1346.260831
628.849406,7,1346.269777
2135.276854,7,1346.280673
1274.489182,7,1346.292488
1302.689908,7,1346.304105
1014.344683,7,1346.312873
1388.743549,7,1346.322538
995.244593,7,1346.332402
561.780388,7,1346.342133
1444.061426,7,1346.352037
1108.333943,7,1346.361421
2090.164881,7,1346.372088
1749.416176,7,1346.3824
1433.658443,7,1346.395064
1004.708303,7,1346.404882
1008.919014,7,1346.415787
1072.95048,7,1346.426131
2559.873842,7,1346.434535
1578.147612,7,1346.443483
947.32756,7,1346.452256
350.951186,7,1346.462433
1363.839155,7,1346.471882
1013.129224,7,1346.481299
931.381317,7,1346.491995
1567.205354,7,1346.505093
1463.964615,7,1346.513997
1853.796368,7,1346.524554
980.920655,7,1346.534592
1302.658426,7,1346.543658
1051.457377,7,1346.553823
1119.019073,7,1346.562784
716.453632,7,1346.572419
1323.409494,7,1346.581546
1480.803187,7,1346.591351
645.238674,7,1346.600631
527.111617,7,1346.611747
1192.848179,7,1346.622684
1300.989336,7,1346.633132
1430.755788,7,1346.643298
334.913628,7,1346.651615
1760.623392,7,1346.662033
1232.006373,7,1346.671351
1060.221439,7,1346.68053
1148.770253,7,1346.691504
2103.411885,7,1346.700663
887.457769,7,1346.712328
1695.589061,7,1346.72186
381.086907,7,1346.732255
651.577432,7,1346.743401
754.415049,7,1346.752103
1779.84685,7,1346.761624
1041.781262,7,1346.771091
208.060233,7,1346.780808
243.193952,7,1346.790214
1382.945601,7,1346.797507
2145.347367,7,1346.806397
1399.834756,7,1346.817589
1996.557268,7,1346.827285
561.998816,7,1346.838655
718.157059,7,1346.847164
1306.765632,7,1346.856675
876.46059,7,1346.866119
1785.831018,7,1346.876247
935.090547,7,1346.887297
809.927351,7,1346.898171
1078.060693,7,1346.906962
1318.931376,7,1346.916403
1025.140719,7,1346.928883
937.345128,7,1346.938871
1782.877755,7,1346.947548
679.221201,7,1346.958874
891.949608,7,1346.970028
953.450122,7,1346.979319
948.733603,7,1346.990796
1399.653661,7,1347.001198
952.99995,7,1347.009966
1436.348154,7,1347.018313
988.317199,7,1347.027136
1616.456589,7,1347.038508
650.804625,7,1347.047511
568.202745,7,1347.058965
809.898568,7,1347.071185
1830.483083,7,1347.08078
706.159469,7,1347.090045
1235.896589,7,1347.100891
655.776293,7,1347.11113
801.88008,7,1347.119782
1400.22066,7,1347.129205
1071.953322,7,1347.140197
933.434463,7,1347.149805
969.590703,7,1347.159872
1527.296409,7,1347.170168
1165.630562,7,1347.178744
980.198676,7,1347.187126
1815.379758,7,1347.1959
2165.208847,7,1347.205702
2057.104138,7,1347.216172
323.66189,7,1347.22638
1394.735514,7,1347.23632
1507.920489,7,1347.245195
1193.536686,7,1347.257642
579.122627,7,1347.26706
890.191,7,1347.27801
926.98145,7,1347.28906
1392.650786,7,1347.298862
1144.418125,7,1347.308861
1476.804239,7,1347.319635
338.739309,7,1347.328185
-305.53615,7,1347.337041
1464.731889,7,1347.346685
1052.241934,7,1347.356188
1415.737249,7,1347.369819
1136.003092,7,1347.378293
1104.035884,7,1347.391421
1706.680221,7,1347.400461
1844.541794,7,1347.410367
309.476676,7,1347.42089
1009.910098,7,1347.430001
1014.796697,7,1347.441084
1366.15539,7,1347.451334
1406.138327,7,1347.459966
60.456001,7,1347.469373
399.320522,7,1347.482054
1698.19117,7,1347.493144
330.704971,7,1347.502068
1586.50185,7,1347.513255
998.783804,7,1347.523124
1247.504177,7,1347.531577
444.451799,7,1347.540061
1004.706555,7,1347.550439
24.820784,7,1347.559931
1469.140797,7,1347.570489
1227.192932,7,1347.581244
1904.247187,7,1347.592318
980.340257,7,1347.604855
2167.150873,7,1347.614446
1778.150098,7,1347.625818
535.261076,7,1347.635595
1339.621233,7,1347.645861
934.750612,7,1347.656236
826.130772,7,1347.667696
1000.288124,7,1347.677109
1443.600504,7,1347.686701
1005.120119,7,1347.695583
684.868308,7,1347.707735
1222.951927,7,1347.718404
676.402834,7,1347.729339
1013.701615,7,1347.73998
559.087824,7,1347.749892
554.539561,7,1347.76107
1378.643022,7,1347.771021
1360.555739,7,1347.779247
272.329544,7,1347.789942
853.515453,7,1347.799826
1730.109913,7,1347.808473
1176.671048,7,1347.820114
873.802937,7,1347.829087
1074.318322,7,1347.838824
1532.448165,7,1347.849387
1146.617353,7,1347.860229
967.757074,7,1347.869904
567.655847,7,1347.878626
1679.426072,7,1347.889614
1046.975603,7,1347.900344
866.892094,7,1347.908626
1359.021449,7,1347.921103
565.483898,7,1347.930135
1281.352697,7,1347.943338
1042.288787,7,1347.953321
608.277639,7,1347.962942
951.101622,7,1347.972598
1821.221199,7,1347.980469
1768.974521,7,1347.990353
1068.089194,7,1347.998971
892.880138,7,1348.008271
1382.731311,7,1348.018482
880.335064,7,1348.027842
672.870384,7,1348.039121
1551.515577,7,1348.098891
1367.395299,7,1348.117381
1390.59615,7,1348.128922
2002.049638,7,1348.139955
1827.114595,7,1348.152763
2035.528982,7,1348.163708
1774.274045,7,1348.176123
1163.466356,7,1348.188289
935.326279,7,1348.198849
744.445551,7,1348.209494
1150.134764,7,1348.218686
1733.716679,7,1348.229313
696.337558,7,1348.240501
-278.656617,7,1348.252761
1005.492944,7,1348.261875
914.484449,7,1348.272773
1235.961236,7,1348.284985
838.892949,7,1348.294702
917.404376,7,1348.304517
1274.486131,7,1348.314772
682.5377,7,1348.323822
1745.538436,7,1348.33352
1404.887556,7,1351.470922
788.688476,7,1351.482701
692.914708,7,1351.492468
1299.811024,7,1351.504269
-9.959213,7,1351.512716
709.554533,7,1351.521907
1316.159194,7,1351.532735
542.19095,7,1351.541609
599.247802,7,1351.55162
984.801531,7,1351.560773
1044.978694,7,1351.570383
1062.493686,7,1351.580858
818.164174,7,1351.590721
671.236924,7,1351.600462
279.709658,7,1351.61272
2113.378526,7,1351.62433
554.416403,7,1351.633664
979.857437,7,1351.642778
1536.060442,7,1351.65228
421.223719,7,1351.662512
1493.364184,7,1351.67356
820.228167,7,1351.684486
915.286867,7,1351.693965
1195.901526,7,1351.703087
745.245703,7,1351.713303
939.388748,7,1351.72566
1412.735072,7,1351.733914
688.642606,7,1351.744937
1035.455113,7,1351.755391
1076.611464,7,1351.766345
548.878009,7,1351.775201
51.305709,7,1351.783644
600.343156,7,1351.792711
2474.692654,7,1351.802739
1716.036823,7,1351.811361
991.224391,7,1351.820531
2157.561099,7,1351.834544
1077.225516,7,1351.844219
697.26172,7,1351.853121
1112.497365,7,1351.86241
1410.003967,7,1351.8734
1873.199292,7,1351.883352
2094.480193,7,1351.892498
312.131448,7,1351.9035
605.273189,7,1351.911516
1348.557375,7,1351.920639
1706.075975,7,1351.933386
337.463948,7,1351.943203
827.574004,7,1351.953362
657.371654,7,1351.962321
2170.955049,7,1351.972543
2256.740897,7,1351.982772
666.949606,7,1351.991509
1797.246459,7,1352.001432
1471.088678,7,1352.010756
1693.678016,7,1352.020706
1002.989217,7,1352.027521
1471.855955,7,1352.034406
1195.902212,7,1352.044473
1951.092672,7,1352.053354
1552.061322,7,1352.06684
1885.415828,7,1352.076243
300.544876,7,1352.085492
2218.551174,7,1352.094085
471.875107,7,1352.102176
1447.076178,7,1352.111399
543.022783,7,1352.120701
1411.867801,7,1352.129697
1124.776335,7,1352.137243
629.997319,7,1352.149499
775.677381,7,1352.159267
1599.741417,7,1352.168249
707.129984,7,1352.178928
1422.780905,7,1352.189292
1571.885045,7,1352.199782
1663.62791,7,1352.209526
1013.014151,7,1352.218965
1826.455987,7,1352.22793
727.534586,7,1352.237509
1183.215562,7,1352.249008
1369.433162,7,1352.258594
2218.238475,7,1352.26937
950.538962,7,1352.278958
1429.67407,7,1352.289461
206.024166,7,1352.302196
1337.506535,7,1352.311945
2201.609147,7,1352.321612
2067.119251,7,1352.331089
579.948419,7,1352.339215
546.37301,7,1352.350293
1043.473726,7,1352.359809
1319.765092,7,1352.371597
1147.005079,7,1352.383637
2347.757616,7,1352.393566
1355.610275,7,1352.403658
683.131381,7,1352.413819
819.402035,7,1352.424774
969.1809,7,1352.434318
1904.218082,7,1352.44335
1069.205239,7,1352.452723
1890.448649,7,1352.461809
1048.515237,7,1352.471017
979.99919,7,1352.481347
1497.080391,7,1352.491622
1511.48503,7,1352.502606
978.859715,7,1352.512087
248.661053,7,1352.52053
1290.471415,7,1352.530199
1470.130265,7,1352.539975
998.758694,7,1352.548275
1615.740304,7,1352.558256
1565.48048,7,1352.569267
277.363914,7,1352.581069
1488.869396,7,1352.591179
572.508428,7,1352.603073
1660.738545,7,1352.612664
454.280232,7,1352.624274
769.244784,7,1352.635425
2132.900629,7,1352.646147
1313.242526,7,1352.656775
1053.781484,7,1352.66596
723.259191,7,1352.67534
636.624905,7,1352.686812
1054.327559,7,1352.696693
1108.554464,7,1352.708061
1103.794812,7,1352.717656
1306.720864,7,1352.727415
1113.898387,7,1352.738076
1508.601889,7,1352.747318
949.664015,7,1352.756254
1317.213453,7,1352.767788
791.822562,7,1352.776715
1355.007592,7,1352.784916
1699.717566,7,1352.794093
929.797179,7,1352.806844
519.344497,7,1352.818371
1057.445161,7,1352.829414
1517.494655,7,1352.840185
2045.71048,7,1352.850202
742.29546,7,1352.860707
937.709295,7,1352.871456
986.672135,7,1352.882871
215.346319,7,1352.892241
1857.705928,7,1352.901331
1004.714203,7,1352.910275
1854.108695,7,1352.921195
797.756859,7,1352.930401
207.468158,7,1352.941628
1481.070639,7,1352.951704
289.175469,7,1352.960716
291.164006,7,1352.969729
1289.866829,7,1352.978991
212.255101,7,1352.989127
551.873095,7,1352.998214
1096.176968,7,1353.007051
27.419129,7,1353.016272
823.076422,7,1353.027828
1001.647794,7,1353.050398
1368.456067,7,1353.060639
371.055166,7,1353.073118
275.166534,7,1353.084766
1034.334744,7,1353.094934
232.78328,7,1353.105686
772.268777,7,1353.118066
536.487683,7,1353.132883
1292.270133,7,1353.143653
668.265248,7,1353.155681
1478.254851,7,1353.165725
553.986819,7,1353.176303
1332.994681,7,1353.187172
973.944052,7,1353.197171
1387.041929,7,1353.208384
1336.260504,7,1353.219647
755.09373,7,1353.229661
1798.075737,7,1353.239536
657.380526,7,1353.251606
2102.290323,7,1353.261724
937.27683,7,1353.273901
1845.375818,7,1353.28435
899.407178,7,1353.292637
1120.089102,7,1353.301773
1696.012791,7,1353.310096
553.494193,7,1353.319716
1775.107589,7,1353.330138
1683.282587,7,1353.339487
588.179935,7,1353.35397
1473.287048,7,1353.363274
514.723963,7,1353.373545
1072.054307,7,1353.38418
1144.10272,7,1353.392678
1752.181759,7,1353.401815
508.873647,7,1353.411728
1234.175706,7,1353.419424
1290.143639,7,1353.427174
718.039643,7,1353.43734
604.451937,7,1353.44673
1398.429062,7,1353.456431
1717.409228,7,1353.46752
364.928655,7,1353.477197
1291.744698,7,1353.489666
1284.794685,7,1353.498981
1280.859105,7,1353.508164
258.825864,7,1353.516732
1032.295283,7,1353.525376
1350.510124,7,1353.53395
626.351977,7,1353.542831
1000.957306,7,1353.551778
1179.399185,7,1353.561361
1360.530664,7,1353.572552
600.14591,7,1353.583252
-50.979193,7,1353.593191
1306.706233,7,1353.603839
743.501902,7,1353.611923
582.250855,7,1353.621284
723.092118,7,1353.630096
1107.61283,7,1353.639807
1241.580098,7,1353.648279
1888.144097,7,1353.657895
1656.058552,7,1353.669055
234.749336,7,1353.68136
729.444702,7,1353.691675
302.770235,7,1353.701467
633.921265,7,1353.711153
1333.918339,7,1353.720462
1270.31815,7,1353.728991
1352.14417,7,1353.738586
1467.693485,7,1353.748309
516.06125,7,1353.758244
1784.259974,7,1353.766461
784.945922,7,1353.77595
1852.855299,7,1353.788218
1258.728904,7,1353.797535
1129.749868,7,1353.807847
1207.08241,7,1353.815849
1762.395099,7,1353.825501
830.142908,7,1353.834911
1004.139802,7,1353.844059
835.688742,7,1353.853682
297.475264,7,1353.864111
719.676812,7,1353.872959
1406.918846,7,1353.882626
772.97255,7,1353.893274
1276.964315,7,1353.90262
1026.865648,7,1353.913636
1375.750803,7,1353.923925
706.401153,7,1353.933122
456.509748,7,1353.942578
1196.165256,7,1353.952177
1524.77707,7,1353.961729
563.445423,7,1353.971949
782.672291,7,1353.979812
898.972825,7,1353.991268
763.341371,7,1354.001904
1122.370859,7,1354.011532
695.963242,7,1354.021904
966.409198,7,1354.032618
977.011678,7,1354.042929
1006.085632,7,1354.052497
906.240804,7,1354.063967
1836.929305,7,1354.074001
948.991448,7,1354.08274
1681.649426,7,1354.091942
1610.448153,7,1354.100671
1347.279873,7,1354.113087
1300.866416,7,1354.12202
1426.399144,7,1354.132251
1332.729761,7,1354.141825
675.298507,7,1354.151901
1289.630216,7,1354.160801
1509.020659,7,1354.170718
1589.574155,7,1354.180518
1366.83362,7,1354.189735
1099.698002,7,1354.199979
1017.284346,7,1354.209081
317.810957,7,1354.217602
710.443137,7,1354.229388
1001.040654,7,1354.239517
1325.23217,7,1354.250098
989.058984,7,1354.260261
1415.024762,7,1354.27035
1397.97222,7,1354.279501
1453.890641,7,1354.289595
1569.535749,7,1354.298453
1326.461057,7,1354.308518
1235.260932,7,1354.318138
1002.086462,7,1354.328206
771.173507,7,1354.341278
2135.310636,7,1354.353778
1281.389978,7,1354.365289
293.814391,7,1354.376171
2021.28791,7,1354.387112
1347.305575,7,1354.396952
898.827449,7,1354.406366
1805.787771,7,1357.958945
1783.657737,7,1357.966959
1036.322395,7,1357.97662
516.305723,7,1357.989538
-32.397211,7,1358.000894
1252.949851,7,1358.011246
1770.517067,7,1358.021418
1067.795534,7,1358.032162
543.944213,7,1358.042711
551.799971,7,1358.05273
1054.844264,7,1358.060685
1257.520922,7,1358.069269
703.880723,7,1358.076926
1397.95719,7,1358.084673
1097.465994,7,1358.091359
2034.43183,7,1358.100557
1456.475744,7,1358.106733
1774.861047,7,1358.115042
1711.428104,7,1358.123837
642.112878,7,1358.13148
1075.27403,7,1358.139681
1012.692266,7,1358.147304
1517.00353,7,1358.155802
-111.825541,7,1358.162934
544.863582,7,1358.171275
975.235547,7,1358.177736
1791.330514,7,1358.184006
1298.89024,7,1358.190114
1366.260451,7,1358.196072
1680.08135,7,1358.203058
1384.732618,7,1358.21022
649.82654,7,1358.219299
1286.915495,7,1358.226051
2126.598028,7,1358.235456
1722.529867,7,1358.242967
1041.604469,7,1358.251185
1010.3725,7,1358.258595
674.638411,7,1358.265833
2319.295652,7,1358.273141
563.332273,7,1358.280341
282.176423,7,1358.287337
728.206412,7,1358.293828
902.538152,7,1358.301071
996.638278,7,1358.308328
1469.183652,7,1358.317752
93.61622,7,1358.324389
949.045993,7,1358.334085
1098.141237,7,1358.342393
1349.013978,7,1358.349621
1036.680337,7,1358.358542
566.870948,7,1358.367462
2240.296637,7,1358.375163
1239.338927,7,1358.381867
959.072492,7,1358.38816
1870.0316,7,1358.395471
455.909803,7,1358.402601
1644.614956,7,1358.409134
1485.402933,7,1358.415791
909.464978,7,1358.422071
1262.326052,7,1358.428607
1309.885497,7,1358.437232
-50.233156,7,1358.444881
1440.350867,7,1358.454316
394.627139,7,1358.461618
970.111914,7,1358.46938
1365.554035,7,1358.476627
592.736959,7,1358.484679
567.069131,7,1358.491243
126.814823,7,1358.497856
1050.598067,7,1358.505025
1440.454796,7,1358.511967
1717.327637,7,1358.518686
1274.54083,7,1358.525879
1545.085534,7,1358.5324
1342.407006,7,1358.540817
656.90532,7,1358.551674
336.614315,7,1358.558404
1744.535852,7,1358.565512
1660.715684,7,1358.573597
1348.774371,7,1358.580511
1179.612196,7,1358.58721
1364.342558,7,1358.594443
902.212966,7,1358.60181
1459.661778,7,1358.608916
973.24586,7,1358.615596
2006.632442,7,1358.622646
1042.414466,7,1358.629409
1555.275466,7,1358.636293
907.510113,7,1358.644886
1985.135736,7,1358.651568
1270.173144,7,1358.657883
1125.437855,7,1358.667928
352.352614,7,1358.675187
1098.751821,7,1358.682265
670.403257,7,1358.688672
1459.648962,7,1358.695062
871.672888,7,1358.702246
555.561931,7,1358.709054
1407.300073,7,1358.71599
1152.540274,7,1358.722518
1355.465313,7,1358.729725
1033.190096,7,1358.736901
681.563302,7,1358.743596
1701.34288,7,1358.749964
1437.555734,7,1358.760314
933.252882,7,1358.771262
1056.172109,7,1358.786824
1140.450205,7,1358.799914
652.637395,7,1358.8162
882.738509,7,1358.829148
732.581257,7,1358.841334
823.3032,7,1358.852323
585.550556,7,1358.864156
1195.974867,7,1358.879189
2072.586367,7,1358.892592
1509.539393,7,1358.906816
1113.646247,7,1358.919553
1163.11828,7,1358.934493
849.222649,7,1358.945082
1543.022364,7,1358.956537
1643.115176,7,1358.966691
1044.870792,7,1358.975768
1846.525792,7,1358.986538
1118.061915,7,1358.996785
1721.022291,7,1359.008801
1444.436946,7,1359.019637
649.124333,7,1359.027173
964.516306,7,1359.036783
1721.205742,7,1359.04679
193.354352,7,1359.056594
946.320281,7,1359.066839
-34.399346,7,1359.075548
1221.0899,7,1359.085051
1240.050863,7,1359.096063
208.541003,7,1359.105601
577.573785,7,1359.115358
965.840631,7,1359.127291
679.328934,7,1359.137784
947.981138,7,1359.147869
1152.103417,7,1359.158754
1446.929477,7,1359.169155
1776.670161,7,1359.179621
713.818333,7,1359.187772
918.947879,7,1359.195976
974.972928,7,1359.2057
616.898659,7,1359.212025
967.070184,7,1359.219475
1104.417334,7,1359.225919
1415.122415,7,1359.233993
303.588332,7,1359.241176
1825.954321,7,1359.251193
3.707794,7,1359.257493
985.034962,7,1359.264064
591.391531,7,1359.271789
1069.282013,7,1359.279395
723.472291,7,1359.290426
1746.023089,7,1359.299922
1738.624886,7,1359.309327
1798.049131,7,1359.322196
963.591115,7,1359.335423
2465.297265,7,1359.345749
1478.280249,7,1359.357616
1751.156102,7,1359.366928
194.002737,7,1359.376738
1912.614546,7,1359.387064
1782.75888,7,1359.395172
909.189403,7,1359.406761
1053.802879,7,1359.416584
1884.89418,7,1359.428296
733.329609,7,1359.438454
1359.986865,7,1359.447866
1238.888216,7,1359.456665
1293.043462,7,1359.466465
950.517632,7,1359.475864
755.450782,7,1359.486335
1829.113767,7,1359.497115
602.898457,7,1359.508158
723.665901,7,1359.51662
915.583907,7,1359.527534
1310.177134,7,1359.540221
903.288727,7,1359.551646
1053.915663,7,1359.562543
184.508587,7,1359.576043
1071.356201,7,1359.585216
931.483056,7,1359.596644
1305.175032,7,1359.607744
1291.854778,7,1359.617531
1013.202272,7,1359.628786
1270.531168,7,1359.64008
214.314976,7,1359.65293
765.190806,7,1359.666219
1046.931373,7,1359.678758
1552.181896,7,1359.690909
1840.882796,7,1359.705602
677.290466,7,1359.71732
1803.124301,7,1359.729666
999.593003,7,1359.740944
1424.143731,7,1359.755791
1573.876031,7,1359.767473
1489.155709,7,1359.776908
636.028448,7,1359.786918
1199.816863,7,1359.79655
888.976547,7,1359.807966
999.899616,7,1359.817291
684.366021,7,1359.827457
1711.810807,7,1359.839387
1030.780087,7,1359.849731
957.639305,7,1359.860487
1070.721912,7,1359.869449
1310.455362,7,1359.882582
1685.590512,7,1359.892356
1368.527852,7,1359.90483
1007.789491,7,1359.913575
1380.12653,7,1359.922287
631.760242,7,1359.933192
723.294205,7,1359.943266
648.540573,7,1359.952559
1657.049404,7,1359.963259
476.82061,7,1359.9756
687.696451,7,1359.985164
1914.916546,7,1359.996818
262.776087,7,1360.006671
530.215769,7,1360.015866
917.955354,7,1360.023402
1007.817271,7,1360.03352
680.896665,7,1360.044277
1683.010202,7,1360.052929
1354.628959,7,1360.062894
2003.132256,7,1360.075719
858.428927,7,1360.08546
669.867756,7,1360.094892
505.005531,7,1360.105374
1818.575234,7,1360.114251
1258.278141,7,1360.124474
776.13361,7,1360.134404
1446.520715,7,1360.144733
